PLOSPaperID,round,decision_date,response_date,duration_days,stage_type
pbio.3001041,2,2020-10-05,2020-10-26,21,author_revision
pbio.3001041,3,2020-11-20,2021-01-12,53,author_revision
pbio.3001043,1,2020-09-23,2020-10-21,28,author_revision
pbio.3001043,2,2020-11-23,2020-12-17,24,author_revision
pbio.3001044,1,2020-09-23,2020-10-19,26,author_revision
pbio.3001044,2,2020-11-23,2020-12-04,11,author_revision
pbio.3001053,1,2020-04-24,2020-06-11,48,author_revision
pbio.3001053,2,2020-08-07,2020-10-27,81,author_revision
pbio.3001053,3,2020-11-26,2020-12-17,21,author_revision
pbio.3001055,1,2020-12-16,2021-04-07,112,author_revision
pbio.3001055,2,2021-05-18,2021-05-20,2,author_revision
pbio.3001057,1,2021-01-29,2021-03-12,42,author_revision
pbio.3001060,1,2020-05-12,2020-09-19,130,author_revision
pbio.3001060,2,2020-11-17,2020-11-19,2,author_revision
pbio.3001060,3,2020-11-30,2020-12-19,19,author_revision
pbio.3001061,0,2020-07-01,2020-07-03,2,author_revision
pbio.3001061,1,2020-08-05,2020-11-02,89,author_revision
pbio.3001061,2,2020-12-01,2020-12-31,30,author_revision
pbio.3001065,2,2021-07-21,2021-09-01,42,author_revision
pbio.3001065,3,2021-09-23,2021-11-22,60,author_revision
pbio.3001065,4,2021-11-25,2021-12-02,7,author_revision
pbio.3001081,0,2020-10-30,2020-10-30,0,author_revision
pbio.3001081,1,2020-11-04,2020-12-07,33,author_revision
pbio.3001081,2,2020-12-14,2020-12-16,2,author_revision
pbio.3001085,1,2021-03-10,2021-08-09,152,author_revision
pbio.3001085,2,2021-09-01,2021-09-13,12,author_revision
pbio.3001090,1,2020-10-15,2020-11-11,27,author_revision
pbio.3001090,2,2020-12-18,2020-12-31,13,author_revision
pbio.3001107,1,2020-12-11,2020-12-28,17,author_revision
pbio.3001107,2,2021-01-14,2021-01-18,4,author_revision
pbio.3001109,1,2020-09-16,2020-11-30,75,author_revision
pbio.3001109,2,2021-01-13,2021-01-21,8,author_revision
pbio.3001111,1,2020-09-14,2020-12-15,92,author_revision
pbio.3001115,1,2020-12-04,2021-01-01,28,author_revision
pbio.3001115,2,2021-01-15,2021-01-22,7,author_revision
pbio.3001119,1,2021-03-04,2021-07-13,131,author_revision
pbio.3001119,2,2021-07-15,2021-07-29,14,author_revision
pbio.3001121,1,2020-04-30,2020-11-17,201,author_revision
pbio.3001121,2,2020-12-17,2021-01-06,20,author_revision
pbio.3001121,3,2021-01-12,2021-01-14,2,author_revision
pbio.3001121,4,2021-01-18,2021-01-19,1,author_revision
pbio.3001122,1,2020-08-27,2020-11-25,90,author_revision
pbio.3001122,2,2021-01-08,2021-01-20,12,author_revision
pbio.3001122,3,2021-01-26,2021-01-27,1,author_revision
pbio.3001123,0,2020-07-29,2020-07-31,2,author_revision
pbio.3001123,1,2020-07-31,2020-11-03,95,author_revision
pbio.3001123,2,2020-12-23,2021-01-05,13,author_revision
pbio.3001124,1,2021-04-15,2021-08-09,116,author_revision
pbio.3001124,2,2021-08-26,2021-09-13,18,author_revision
pbio.3001126,1,2021-03-03,2021-03-19,16,author_revision
pbio.3001128,0,2020-12-18,2020-12-18,0,author_revision
pbio.3001128,1,2021-01-23,2021-02-01,9,author_revision
pbio.3001133,1,2021-03-26,2021-07-27,123,author_revision
pbio.3001133,2,2021-10-05,2021-10-19,14,author_revision
pbio.3001136,1,2021-03-31,2021-06-30,91,author_revision
pbio.3001136,2,2021-07-14,2021-07-22,8,author_revision
pbio.3001138,1,2020-06-08,2020-11-17,162,author_revision
pbio.3001138,2,2021-01-07,2021-01-20,13,author_revision
pbio.3001138,3,2021-02-03,2021-02-04,1,author_revision
pbio.3001139,0,2020-09-03,2020-09-05,2,author_revision
pbio.3001139,1,2020-09-14,2020-12-16,93,author_revision
pbio.3001139,2,2021-01-22,2021-01-26,4,author_revision
pbio.3001139,3,2021-02-03,2021-02-03,0,author_revision
pbio.3001142,1,2020-09-29,2020-12-04,66,author_revision
pbio.3001142,2,2021-01-20,2021-01-29,9,author_revision
pbio.3001144,1,2020-10-22,2020-12-08,47,author_revision
pbio.3001144,2,2021-01-24,2021-02-04,11,author_revision
pbio.3001146,1,2020-09-15,2021-01-18,125,author_revision
pbio.3001146,2,2021-02-05,2021-02-14,9,author_revision
pbio.3001147,1,2020-08-13,2020-08-21,8,author_revision
pbio.3001147,2,2020-10-02,2021-01-09,99,author_revision
pbio.3001147,3,2021-02-05,2021-02-15,10,author_revision
pbio.3001148,0,2020-11-22,2020-11-24,2,author_revision
pbio.3001148,1,2021-01-28,2021-02-09,12,author_revision
pbio.3001153,1,2021-02-02,2021-02-16,14,author_revision
pbio.3001154,1,2020-10-06,2021-01-26,112,author_revision
pbio.3001154,2,2021-02-11,2021-02-18,7,author_revision
pbio.3001157,1,2020-05-12,2021-01-18,251,author_revision
pbio.3001157,2,2021-02-12,2021-02-24,12,author_revision
pbio.3001158,1,2021-02-11,2021-02-24,13,author_revision
pbio.3001160,1,2021-04-16,2021-08-26,132,author_revision
pbio.3001160,2,2021-10-11,2021-11-09,29,author_revision
pbio.3001160,3,2021-11-22,2021-12-08,16,author_revision
pbio.3001160,4,2022-01-07,2022-01-14,7,author_revision
pbio.3001161,1,2020-12-09,2021-01-30,52,author_revision
pbio.3001162,1,2020-11-04,2020-12-21,47,author_revision
pbio.3001162,2,2021-01-27,2021-02-25,29,author_revision
pbio.3001166,1,2020-03-10,2020-12-16,281,author_revision
pbio.3001166,2,2021-02-12,2021-02-26,14,author_revision
pbio.3001166,3,2021-03-01,2021-03-02,1,author_revision
pbio.3001169,1,2020-09-14,2020-12-29,106,author_revision
pbio.3001169,2,2021-02-04,2021-02-18,14,author_revision
pbio.3001169,3,2021-02-27,2021-02-27,0,author_revision
pbio.3001172,1,2021-05-07,2021-05-18,11,author_revision
pbio.3001172,2,2021-05-29,2021-06-09,11,author_revision
pbio.3001176,1,2020-09-18,2021-01-18,122,author_revision
pbio.3001176,2,2021-02-17,2021-03-04,15,author_revision
pbio.3001177,1,2020-12-11,2021-02-24,75,author_revision
pbio.3001182,1,2020-09-07,2020-11-20,74,author_revision
pbio.3001182,2,2021-01-08,2021-02-07,30,author_revision
pbio.3001182,3,2021-02-26,2021-03-03,5,author_revision
pbio.3001183,1,2020-12-17,2021-01-27,41,author_revision
pbio.3001183,2,2021-02-19,2021-03-01,10,author_revision
pbio.3001185,1,2020-10-01,2021-01-12,103,author_revision
pbio.3001185,2,2021-02-12,2021-02-19,7,author_revision
pbio.3001195,0,2021-01-21,2021-01-21,0,author_revision
pbio.3001195,1,2021-03-04,2021-03-17,13,author_revision
pbio.3001197,1,2020-10-05,2020-12-31,87,author_revision
pbio.3001197,2,2021-02-17,2021-02-25,8,author_revision
pbio.3001197,3,2021-03-17,2021-03-18,1,author_revision
pbio.3001200,1,2020-08-14,2021-01-22,161,author_revision
pbio.3001200,2,2021-03-15,2021-03-18,3,author_revision
pbio.3001204,1,2021-02-03,2021-02-24,21,author_revision
pbio.3001204,2,2021-03-16,2021-03-17,1,author_revision
pbio.3001207,1,2020-09-12,2020-11-30,79,author_revision
pbio.3001207,2,2021-02-12,2021-03-05,21,author_revision
pbio.3001207,3,2021-03-17,2021-03-21,4,author_revision
pbio.3001209,1,2021-02-23,2021-03-05,10,author_revision
pbio.3001209,2,2021-03-11,2021-03-25,14,author_revision
pbio.3001213,1,2021-01-25,2021-03-18,52,author_revision
pbio.3001213,2,2021-03-22,2021-03-29,7,author_revision
pbio.3001214,1,2021-05-24,2021-08-10,78,author_revision
pbio.3001214,2,2021-09-23,2021-09-28,5,author_revision
pbio.3001215,1,2020-11-12,2021-02-10,90,author_revision
pbio.3001215,2,2021-03-23,2021-03-29,6,author_revision
pbio.3001216,1,2021-03-12,2021-03-29,17,author_revision
pbio.3001225,1,2021-06-11,2021-07-27,46,author_revision
pbio.3001225,2,2021-09-03,2021-09-17,14,author_revision
pbio.3001230,1,2020-11-17,2021-03-02,105,author_revision
pbio.3001230,2,2021-03-23,2021-04-08,16,author_revision
pbio.3001231,0,2020-11-25,2020-11-25,0,author_revision
pbio.3001231,1,2020-11-26,2021-02-09,75,author_revision
pbio.3001231,2,2021-03-24,2021-03-29,5,author_revision
pbio.3001232,1,2021-06-02,2021-07-30,58,author_revision
pbio.3001236,1,2021-04-09,2021-04-15,6,author_revision
pbio.3001241,1,2021-02-03,2021-03-12,37,author_revision
pbio.3001241,2,2021-04-19,2021-04-20,1,author_revision
pbio.3001247,1,2020-08-23,2020-11-23,92,author_revision
pbio.3001247,2,2020-12-31,2021-03-06,65,author_revision
pbio.3001247,3,2021-04-21,2021-04-26,5,author_revision
pbio.3001252,1,2021-03-23,2021-04-15,23,author_revision
pbio.3001257,1,2021-06-16,2021-08-30,75,author_revision
pbio.3001257,2,2021-09-16,2021-10-05,19,author_revision
pbio.3001259,1,2020-06-24,2020-07-08,14,author_revision
pbio.3001259,2,2020-10-14,2021-03-01,138,author_revision
pbio.3001259,3,2021-04-07,2021-04-22,15,author_revision
pbio.3001260,1,2020-10-31,2021-02-03,95,author_revision
pbio.3001260,2,2021-03-23,2021-04-13,21,author_revision
pbio.3001263,1,2020-09-23,2021-03-08,166,author_revision
pbio.3001263,2,2021-04-16,2021-04-22,6,author_revision
pbio.3001264,0,2020-10-18,2020-10-18,0,author_revision
pbio.3001264,1,2020-12-14,2021-03-03,79,author_revision
pbio.3001264,2,2021-04-20,2021-05-04,14,author_revision
pbio.3001265,1,2021-03-19,2021-04-27,39,author_revision
pbio.3001269,1,2021-01-12,2021-03-17,64,author_revision
pbio.3001269,2,2021-04-28,2021-05-06,8,author_revision
pbio.3001275,1,2020-11-06,2021-03-22,136,author_revision
pbio.3001275,2,2021-04-23,2021-05-07,14,author_revision
pbio.3001276,1,2021-03-12,2021-04-14,33,author_revision
pbio.3001276,2,2021-04-22,2021-05-07,15,author_revision
pbio.3001277,1,2021-03-19,2021-04-22,34,author_revision
pbio.3001277,2,2021-04-27,2021-05-08,11,author_revision
pbio.3001279,1,2020-10-19,2021-03-17,149,author_revision
pbio.3001279,2,2021-04-20,2021-05-04,14,author_revision
pbio.3001285,1,2021-07-16,2021-10-19,95,author_revision
pbio.3001285,2,2021-10-22,2021-10-26,4,author_revision
pbio.3001287,1,2020-11-17,2021-04-03,137,author_revision
pbio.3001287,2,2021-04-30,2021-05-12,12,author_revision
pbio.3001289,1,2021-07-16,2021-10-19,95,author_revision
pbio.3001289,2,2022-01-12,2022-03-07,54,author_revision
pbio.3001296,1,2021-07-27,2021-08-23,27,author_revision
pbio.3001299,1,2020-11-12,2021-04-13,152,author_revision
pbio.3001299,2,2021-05-11,2021-05-18,7,author_revision
pbio.3001305,1,2020-08-03,2021-02-28,209,author_revision
pbio.3001305,2,2021-04-16,2021-05-28,42,author_revision
pbio.3001306,0,2020-11-09,2020-11-10,1,author_revision
pbio.3001306,1,2020-11-11,2021-04-15,155,author_revision
pbio.3001306,2,2021-05-14,2021-06-01,18,author_revision
pbio.3001309,1,2021-03-03,2021-05-07,65,author_revision
pbio.3001309,2,2021-05-24,2021-06-01,8,author_revision
pbio.3001310,2,2021-07-28,2021-08-18,21,author_revision
pbio.3001310,3,2021-09-14,2021-09-16,2,author_revision
pbio.3001310,4,2021-09-17,2022-06-07,263,author_revision
pbio.3001310,5,2022-06-15,2022-07-01,16,author_revision
pbio.3001310,6,2022-08-05,2022-08-09,4,author_revision
pbio.3001311,1,2020-09-17,2021-04-20,215,author_revision
pbio.3001311,2,2021-05-20,2021-06-03,14,author_revision
pbio.3001313,1,2021-01-09,2021-04-12,93,author_revision
pbio.3001313,2,2021-05-19,2021-06-04,16,author_revision
pbio.3001314,0,2021-03-23,2021-03-23,0,author_revision
pbio.3001314,1,2021-04-24,2021-05-20,26,author_revision
pbio.3001317,1,2021-07-01,2021-11-01,123,author_revision
pbio.3001319,1,2021-04-12,2021-05-27,45,author_revision
pbio.3001321,1,2021-01-29,2021-03-29,59,author_revision
pbio.3001324,1,2020-10-26,2021-02-26,123,author_revision
pbio.3001324,2,2021-04-09,2021-05-10,31,author_revision
pbio.3001324,3,2021-05-25,2021-06-09,15,author_revision
pbio.3001326,1,2020-09-29,2021-04-28,211,author_revision
pbio.3001326,2,2021-05-29,2021-06-08,10,author_revision
pbio.3001328,1,2021-01-13,2021-04-28,105,author_revision
pbio.3001328,2,2021-05-27,2021-06-08,12,author_revision
pbio.3001330,1,2021-05-26,2021-06-13,18,author_revision
pbio.3001334,1,2021-03-19,2021-06-05,78,author_revision
pbio.3001334,2,2021-06-16,2021-06-20,4,author_revision
pbio.3001336,1,2021-01-19,2021-04-08,79,author_revision
pbio.3001336,2,2021-05-18,2021-06-17,30,author_revision
pbio.3001337,1,2020-10-15,2021-04-15,182,author_revision
pbio.3001338,1,2021-07-22,2022-01-07,169,author_revision
pbio.3001338,2,2022-02-10,2022-03-15,33,author_revision
pbio.3001340,1,2020-09-14,2020-12-10,87,author_revision
pbio.3001340,2,2021-02-10,2021-05-13,92,author_revision
pbio.3001340,3,2021-06-07,2021-06-22,15,author_revision
pbio.3001341,1,2021-03-02,2021-05-30,89,author_revision
pbio.3001344,1,2020-12-18,2021-04-07,110,author_revision
pbio.3001344,2,2021-05-29,2021-06-11,13,author_revision
pbio.3001345,1,2021-05-11,2021-06-17,37,author_revision
pbio.3001347,1,2020-12-31,2021-03-23,82,author_revision
pbio.3001347,2,2021-06-14,2021-06-24,10,author_revision
pbio.3001347,3,2021-06-30,2021-07-01,1,author_revision
pbio.3001348,0,2020-09-11,2020-09-15,4,author_revision
pbio.3001348,1,2020-11-25,2021-04-23,149,author_revision
pbio.3001348,2,2021-06-04,2021-06-20,16,author_revision
pbio.3001350,1,2021-08-04,2021-09-01,28,author_revision
pbio.3001350,2,2021-09-22,2021-09-28,6,author_revision
pbio.3001351,1,2021-08-18,2022-03-25,219,author_revision
pbio.3001351,2,2022-06-09,2022-09-01,84,author_revision
pbio.3001351,3,2022-09-12,2022-09-19,7,author_revision
pbio.3001357,1,2021-02-16,2021-05-18,91,author_revision
pbio.3001357,2,2021-06-24,2021-07-04,10,author_revision
pbio.3001359,0,2021-05-11,2021-05-12,1,author_revision
pbio.3001359,1,2021-06-24,2021-07-08,14,author_revision
pbio.3001360,1,2020-10-30,2021-03-09,130,author_revision
pbio.3001360,2,2021-04-28,2021-05-29,31,author_revision
pbio.3001361,0,2021-05-18,2021-05-19,1,author_revision
pbio.3001361,1,2021-06-15,2021-06-25,10,author_revision
pbio.3001363,1,2021-04-12,2021-06-02,51,author_revision
pbio.3001363,2,2021-06-24,2021-07-04,10,author_revision
pbio.3001365,0,2020-10-07,2021-06-11,247,author_revision
pbio.3001365,1,2021-07-13,2021-07-14,1,author_revision
pbio.3001366,1,2021-07-02,2021-07-15,13,author_revision
pbio.3001367,0,2021-04-23,2021-04-26,3,author_revision
pbio.3001367,1,2021-05-27,2021-07-01,35,author_revision
pbio.3001370,1,2021-04-09,2021-06-09,61,author_revision
pbio.3001370,2,2021-07-07,2021-07-16,9,author_revision
pbio.3001376,1,2020-12-21,2021-05-13,143,author_revision
pbio.3001376,2,2021-07-01,2021-07-14,13,author_revision
pbio.3001377,1,2020-12-10,2021-03-18,98,author_revision
pbio.3001377,2,2021-04-30,2021-05-21,21,author_revision
pbio.3001377,3,2021-07-02,2021-07-15,13,author_revision
pbio.3001380,1,2021-08-25,2021-11-22,89,author_revision
pbio.3001380,2,2021-12-10,2021-12-15,5,author_revision
pbio.3001383,1,2021-05-06,2021-07-11,66,author_revision
pbio.3001383,2,2021-07-20,2021-07-31,11,author_revision
pbio.3001385,1,2021-02-23,2021-06-10,107,author_revision
pbio.3001385,2,2021-07-21,2021-07-29,8,author_revision
pbio.3001390,1,2021-03-03,2021-06-04,93,author_revision
pbio.3001390,2,2021-07-28,2021-08-03,6,author_revision
pbio.3001392,1,2021-06-02,2021-07-20,48,author_revision
pbio.3001392,2,2021-08-02,2021-08-11,9,author_revision
pbio.3001393,1,2021-06-30,2021-08-06,37,author_revision
pbio.3001393,2,2021-08-11,2021-08-16,5,author_revision
pbio.3001394,1,2021-02-10,2021-06-28,138,author_revision
pbio.3001394,2,2021-08-02,2021-08-12,10,author_revision
pbio.3001398,0,2021-04-14,2021-04-15,1,author_revision
pbio.3001398,1,2021-06-09,2021-07-14,35,author_revision
pbio.3001398,2,2021-08-20,2021-08-23,3,author_revision
pbio.3001399,0,2021-08-18,2021-08-23,5,author_revision
pbio.3001399,1,2021-10-08,2021-11-01,24,author_revision
pbio.3001402,1,2021-03-10,2021-07-15,127,author_revision
pbio.3001402,2,2021-08-09,2021-08-26,17,author_revision
pbio.3001410,1,2021-05-04,2021-07-21,78,author_revision
pbio.3001410,2,2021-08-16,2021-08-26,10,author_revision
pbio.3001420,1,2021-04-26,2021-07-27,92,author_revision
pbio.3001420,2,2021-08-31,2021-09-21,21,author_revision
pbio.3001421,1,2021-05-06,2021-08-31,117,author_revision
pbio.3001421,2,2021-09-12,2021-09-17,5,author_revision
pbio.3001421,3,2021-09-20,2021-09-20,0,author_revision
pbio.3001423,1,2021-03-10,2021-07-08,120,author_revision
pbio.3001423,2,2021-08-10,2021-09-20,41,author_revision
pbio.3001424,1,2021-05-06,2021-07-31,86,author_revision
pbio.3001426,1,2021-10-30,2021-11-22,23,author_revision
pbio.3001427,1,2021-11-12,2021-12-02,20,author_revision
pbio.3001427,2,2021-12-17,2021-12-23,6,author_revision
pbio.3001428,0,2021-01-26,2021-01-28,2,author_revision
pbio.3001428,1,2021-01-29,2021-06-28,150,author_revision
pbio.3001428,2,2021-08-05,2021-09-14,40,author_revision
pbio.3001430,1,2021-08-13,2021-09-07,25,author_revision
pbio.3001430,2,2021-09-15,2021-09-28,13,author_revision
pbio.3001431,1,2021-03-04,2021-07-29,147,author_revision
pbio.3001431,2,2021-09-01,2021-09-27,26,author_revision
pbio.3001432,0,2021-07-26,2021-07-28,2,author_revision
pbio.3001432,1,2021-08-30,2021-09-23,24,author_revision
pbio.3001434,0,2021-08-16,2021-08-17,1,author_revision
pbio.3001434,1,2021-09-03,2021-09-12,9,author_revision
pbio.3001434,2,2021-09-22,2021-09-28,6,author_revision
pbio.3001435,1,2021-05-18,2021-08-18,92,author_revision
pbio.3001435,2,2021-09-16,2021-10-03,17,author_revision
pbio.3001436,1,2021-05-06,2021-08-03,89,author_revision
pbio.3001436,2,2021-08-30,2021-10-01,32,author_revision
pbio.3001437,1,2021-12-13,2022-06-23,192,author_revision
pbio.3001437,2,2022-08-05,2022-08-23,18,author_revision
pbio.3001439,1,2021-04-27,2021-08-13,108,author_revision
pbio.3001439,2,2021-09-28,2021-10-05,7,author_revision
pbio.3001440,1,2021-12-07,2022-08-22,258,author_revision
pbio.3001442,1,2021-09-08,2021-10-11,33,author_revision
pbio.3001443,1,2022-01-07,2022-02-07,31,author_revision
pbio.3001443,2,2022-02-21,2022-02-28,7,author_revision
pbio.3001445,1,2021-05-19,2021-08-25,98,author_revision
pbio.3001445,2,2021-10-06,2021-10-12,6,author_revision
pbio.3001446,1,2021-09-30,2021-10-11,11,author_revision
pbio.3001450,0,2021-06-10,2021-06-15,5,author_revision
pbio.3001450,1,2021-06-15,2021-09-30,107,author_revision
pbio.3001450,2,2021-10-05,2021-10-20,15,author_revision
pbio.3001455,0,2021-07-13,2021-07-13,0,author_revision
pbio.3001455,1,2021-08-11,2021-09-15,35,author_revision
pbio.3001456,1,2020-09-23,2021-01-25,124,author_revision
pbio.3001456,2,2021-03-25,2021-08-29,157,author_revision
pbio.3001457,1,2021-07-14,2021-10-08,86,author_revision
pbio.3001457,2,2021-10-12,2021-10-23,11,author_revision
pbio.3001460,1,2021-05-19,2021-09-01,105,author_revision
pbio.3001463,1,2020-12-14,2021-07-23,221,author_revision
pbio.3001463,2,2021-08-18,2021-09-15,28,author_revision
pbio.3001469,1,2021-08-24,2021-10-15,52,author_revision
pbio.3001470,1,2021-07-16,2021-10-08,84,author_revision
pbio.3001474,1,2021-03-25,2021-09-15,174,author_revision
pbio.3001478,1,2021-06-03,2021-09-14,103,author_revision
pbio.3001480,1,2020-10-23,2021-04-22,181,author_revision
pbio.3001480,2,2021-05-14,2021-09-14,123,author_revision
pbio.3001480,3,2021-10-11,2021-10-27,16,author_revision
pbio.3001480,4,2021-11-01,2021-11-09,8,author_revision
pbio.3001483,1,2021-08-20,2021-10-14,55,author_revision
pbio.3001487,1,2021-10-05,2021-11-08,34,author_revision
pbio.3001487,2,2021-11-15,2021-11-16,1,author_revision
pbio.3001491,1,2021-05-26,2021-10-01,128,author_revision
pbio.3001491,2,2021-11-04,2021-11-16,12,author_revision
pbio.3001493,0,2021-08-24,2021-08-25,1,author_revision
pbio.3001493,1,2021-10-01,2021-10-25,24,author_revision
pbio.3001493,2,2021-11-08,2021-11-15,7,author_revision
pbio.3001495,1,2021-08-10,2021-10-29,80,author_revision
pbio.3001496,1,2020-08-13,2021-06-22,313,author_revision
pbio.3001496,2,2021-08-10,2021-11-01,83,author_revision
pbio.3001496,3,2021-11-12,2021-11-15,3,author_revision
pbio.3001501,1,2022-01-10,2022-04-26,106,author_revision
pbio.3001501,2,2022-05-10,2022-05-24,14,author_revision
pbio.3001502,1,2021-06-10,2021-11-16,159,author_revision
pbio.3001506,1,2022-01-14,2022-03-30,75,author_revision
pbio.3001507,0,2021-11-04,2021-11-05,1,author_revision
pbio.3001510,2,2021-09-28,2021-09-30,2,author_revision
pbio.3001510,3,2021-11-29,2021-12-07,8,author_revision
pbio.3001511,1,2021-03-15,2021-10-01,200,author_revision
pbio.3001511,2,2021-11-04,2021-11-10,6,author_revision
pbio.3001511,3,2021-11-26,2021-12-02,6,author_revision
pbio.3001516,1,2022-02-16,2022-05-20,93,author_revision
