pmid,pmc,doi,File,publisher-id,pii,other
15461813,PMC523860,10.1186/1742-4755-1-4,PMC000xxxxxx/PMC523860.xml,1742-4755-1-4,,
15526056,PMC523885,10.1371/journal.pmed.0010008,PMC000xxxxxx/PMC523885.xml,,,
15500701,PMC524023,10.1186/1742-6413-1-1,PMC000xxxxxx/PMC524023.xml,1742-6413-1-1,,
15500702,PMC524024,10.1186/1742-6413-1-2,PMC000xxxxxx/PMC524024.xml,1742-6413-1-2,,
15507158,PMC524025,10.1186/1742-5581-1-2,PMC000xxxxxx/PMC524025.xml,1742-5581-1-2,,
15507146,PMC524026,10.1186/1743-7075-1-1,PMC000xxxxxx/PMC524026.xml,1743-7075-1-1,,
15507148,PMC524027,10.1186/1743-7075-1-2,PMC000xxxxxx/PMC524027.xml,1743-7075-1-2,,
15507151,PMC524028,10.1186/1743-7075-1-3,PMC000xxxxxx/PMC524028.xml,1743-7075-1-3,,
15507149,PMC524029,10.1186/1743-7075-1-4,PMC000xxxxxx/PMC524029.xml,1743-7075-1-4,,
15507147,PMC524030,10.1186/1743-7075-1-5,PMC000xxxxxx/PMC524030.xml,1743-7075-1-5,,
15507157,PMC524031,10.1186/1743-7075-1-6,PMC000xxxxxx/PMC524031.xml,1743-7075-1-6,,
15507150,PMC524032,10.1186/1743-422X-1-1,PMC000xxxxxx/PMC524032.xml,1743-422X-1-1,,
15507154,PMC524033,10.1186/1743-422X-1-2,PMC000xxxxxx/PMC524033.xml,1743-422X-1-2,,
15507152,PMC524034,10.1186/1743-422X-1-3,PMC000xxxxxx/PMC524034.xml,1743-422X-1-3,,
15507153,PMC524035,10.1186/1743-1050-1-1,PMC000xxxxxx/PMC524035.xml,1743-1050-1-1,,
15507155,PMC524036,10.1186/1742-5573-1-1,PMC000xxxxxx/PMC524036.xml,1742-5573-1-1,,
15507156,PMC524037,10.1186/1742-5573-1-2,PMC000xxxxxx/PMC524037.xml,1742-5573-1-2,,
15377386,PMC524164,10.1186/1472-6920-4-14,PMC000xxxxxx/PMC524164.xml,1472-6920-4-14,,
15383154,PMC524165,10.1186/1471-2148-4-34,PMC000xxxxxx/PMC524165.xml,1471-2148-4-34,,
15385053,PMC524166,10.1186/1471-230X-4-22,PMC000xxxxxx/PMC524166.xml,1471-230X-4-22,,
15385055,PMC524167,10.1186/1471-2180-4-36,PMC000xxxxxx/PMC524167.xml,1471-2180-4-36,,
15380030,PMC524168,10.1186/1471-213X-4-11,PMC000xxxxxx/PMC524168.xml,1471-213X-4-11,,
15456522,PMC524169,10.1186/1471-2148-4-36,PMC000xxxxxx/PMC524169.xml,1471-2148-4-36,,
15462674,PMC524170,10.1186/1471-2156-5-30,PMC000xxxxxx/PMC524170.xml,1471-2156-5-30,,
15383153,PMC524171,10.1186/1471-2172-5-21,PMC000xxxxxx/PMC524171.xml,1471-2172-5-21,,
15447793,PMC524172,10.1186/1471-2180-4-38,PMC000xxxxxx/PMC524172.xml,1471-2180-4-38,,
15458573,PMC524173,10.1186/1471-2202-5-38,PMC000xxxxxx/PMC524173.xml,1471-2202-5-38,,
15377388,PMC524174,10.1186/1471-2229-4-17,PMC000xxxxxx/PMC524174.xml,1471-2229-4-17,,
15453913,PMC524175,10.1186/1471-2261-4-16,PMC000xxxxxx/PMC524175.xml,1471-2261-4-16,,
15458571,PMC524176,10.1186/1471-2288-4-23,PMC000xxxxxx/PMC524176.xml,1471-2288-4-23,,
15469614,PMC524177,10.1186/1471-2342-4-4,PMC000xxxxxx/PMC524177.xml,1471-2342-4-4,,
15450123,PMC524178,10.1186/1471-2393-4-20,PMC000xxxxxx/PMC524178.xml,1471-2393-4-20,,
15458567,PMC524179,10.1186/1471-2458-4-43,PMC000xxxxxx/PMC524179.xml,1471-2458-4-43,,
15461786,PMC524180,10.1186/1472-6920-4-18,PMC000xxxxxx/PMC524180.xml,1472-6920-4-18,,
15461787,PMC524181,10.1186/1475-925X-3-31,PMC000xxxxxx/PMC524181.xml,1475-925X-3-31,,
15458565,PMC524182,10.1186/1476-0711-3-18,PMC000xxxxxx/PMC524182.xml,1476-0711-3-18,,
15462675,PMC524183,10.1186/1476-0711-3-20,PMC000xxxxxx/PMC524183.xml,1476-0711-3-20,,
15456514,PMC524184,10.1186/1476-072X-3-21,PMC000xxxxxx/PMC524184.xml,1476-072X-3-21,,
15461814,PMC524185,10.1186/1476-7120-2-18,PMC000xxxxxx/PMC524185.xml,1476-7120-2-18,,
15383147,PMC524186,10.1186/1477-7525-2-53,PMC000xxxxxx/PMC524186.xml,1477-7525-2-53,,
15461788,PMC524187,10.1186/1477-7819-2-32,PMC000xxxxxx/PMC524187.xml,1477-7819-2-32,,
15461790,PMC524188,10.1186/1477-7819-2-33,PMC000xxxxxx/PMC524188.xml,1477-7819-2-33,,
15383146,PMC524189,10.1186/1477-7827-2-67,PMC000xxxxxx/PMC524189.xml,1477-7827-2-67,,
15385048,PMC524190,10.1186/1477-7827-2-68,PMC000xxxxxx/PMC524190.xml,1477-7827-2-68,,
15447787,PMC524191,10.1186/1742-4682-1-9,PMC000xxxxxx/PMC524191.xml,1742-4682-1-9,,
15500703,PMC524214,10.1186/1742-6413-1-3,PMC000xxxxxx/PMC524214.xml,1742-6413-1-3,,
15510224,PMC524248,10.1371/journal.pbio.0020364,PMC000xxxxxx/PMC524248.xml,,,
15510225,PMC524249,10.1371/journal.pbio.0020365,PMC000xxxxxx/PMC524249.xml,,,
15510226,PMC524250,10.1371/journal.pbio.0020366,PMC000xxxxxx/PMC524250.xml,,,
15510227,PMC524251,10.1371/journal.pbio.0020367,PMC000xxxxxx/PMC524251.xml,,,
15510228,PMC524252,10.1371/journal.pbio.0020368,PMC000xxxxxx/PMC524252.xml,,,
15510229,PMC524253,10.1371/journal.pbio.0020369,PMC000xxxxxx/PMC524253.xml,,,
15510230,PMC524254,10.1371/journal.pbio.0020383,PMC000xxxxxx/PMC524254.xml,,,
,PMC524255,10.1371/journal.pbio.0020390,PMC000xxxxxx/PMC524255.xml,,,
,PMC524256,10.1371/journal.pbio.0020397,PMC000xxxxxx/PMC524256.xml,,,
,PMC524257,10.1371/journal.pbio.0020407,PMC000xxxxxx/PMC524257.xml,,,
,PMC524258,10.1371/journal.pbio.0020410,PMC000xxxxxx/PMC524258.xml,,,
,PMC524259,10.1371/journal.pbio.0020411,PMC000xxxxxx/PMC524259.xml,,,
,PMC524260,10.1371/journal.pbio.0020413,PMC000xxxxxx/PMC524260.xml,,,
,PMC524261,10.1371/journal.pbio.0020414,PMC000xxxxxx/PMC524261.xml,,,
15514700,PMC524270,10.1371/journal.pbio.0020329,PMC000xxxxxx/PMC524270.xml,,,
15507159,PMC524353,10.1186/1742-5581-1-1,PMC000xxxxxx/PMC524353.xml,1742-5581-1-1,,
15507160,PMC524354,10.1186/1743-422X-1-6,PMC000xxxxxx/PMC524354.xml,1743-422X-1-6,,
15507161,PMC524355,10.1186/1743-7075-1-7,PMC000xxxxxx/PMC524355.xml,1743-7075-1-7,,
15473912,PMC524356,10.1186/1741-7015-2-37,PMC000xxxxxx/PMC524356.xml,1741-7015-2-37,,
