pmid,pmc,doi,File,publisher-id,sici,pii,other,medline,manuscript
17617919,PMC1937001,10.1186/1471-2458-7-149,PMC001xxxxxx/PMC1937001.xml,1471-2458-7-149,,,,,
17620117,PMC1937002,10.1186/1477-7819-5-75,PMC001xxxxxx/PMC1937002.xml,1477-7819-5-75,,,,,
17640361,PMC1937003,10.1186/1471-2164-8-243,PMC001xxxxxx/PMC1937003.xml,1471-2164-8-243,,,,,
17634129,PMC1937004,10.1186/1742-4690-4-49,PMC001xxxxxx/PMC1937004.xml,1742-4690-4-49,,,,,
17631685,PMC1937005,10.1186/1742-6413-4-15,PMC001xxxxxx/PMC1937005.xml,1742-6413-4-15,,,,,
17626638,PMC1937006,10.1186/1471-2156-8-48,PMC001xxxxxx/PMC1937006.xml,1471-2156-8-48,,,,,
17608931,PMC1937007,10.1186/1471-2156-8-45,PMC001xxxxxx/PMC1937007.xml,1471-2156-8-45,,,,,
17608952,PMC1937008,10.1186/1471-2393-7-9,PMC001xxxxxx/PMC1937008.xml,1471-2393-7-9,,,,,
17634104,PMC1937009,10.1186/1471-2172-8-10,PMC001xxxxxx/PMC1937009.xml,1471-2172-8-10,,,,,
17676953,PMC1937010,10.1371/journal.ppat.0030107,PMC001xxxxxx/PMC1937010.xml,07-PLPA-RA-0164R3,plpa-03-08-02,,,,
17676952,PMC1937011,10.1371/journal.ppat.0030105,PMC001xxxxxx/PMC1937011.xml,07-PLPA-RA-0093R2,plpa-03-08-01,,,,
17676954,PMC1937012,10.1371/journal.pgen.0030126,PMC001xxxxxx/PMC1937012.xml,07-PLGE-RA-0159R2,plge-03-08-01,,,,
17676955,PMC1937013,10.1371/journal.pgen.0030128,PMC001xxxxxx/PMC1937013.xml,07-PLGE-RA-0201R3,plge-03-08-02,,,,
17676948,PMC1937014,10.1371/journal.pcbi.0030147,PMC001xxxxxx/PMC1937014.xml,07-PLCB-RA-0021R2,plcb-03-08-03,,,,
17676949,PMC1937015,10.1371/journal.pcbi.0030153,PMC001xxxxxx/PMC1937015.xml,07-PLCB-RA-0196R2,plcb-03-08-05,,,,
17676950,PMC1937016,10.1371/journal.pcbi.0030154,PMC001xxxxxx/PMC1937016.xml,06-PLCB-RA-0335R3,plcb-03-08-06,,,,
17676951,PMC1937017,10.1371/journal.pcbi.0030155,PMC001xxxxxx/PMC1937017.xml,07-PLCB-RA-0066R2,plcb-03-08-04,,,,
17710142,PMC1937019,10.1371/journal.pone.0000742,PMC001xxxxxx/PMC1937019.xml,07-PONE-RA-01526R3,,,,,
17710143,PMC1937020,10.1371/journal.pone.0000743,PMC001xxxxxx/PMC1937020.xml,07-PONE-RA-01522R1,,,,,
17684556,PMC1937021,10.1371/journal.pone.0000710,PMC001xxxxxx/PMC1937021.xml,06-PONE-RA-00409R1,,,,,
17710153,PMC1937022,10.1371/journal.pone.0000754,PMC001xxxxxx/PMC1937022.xml,07-PONE-RA-01388R1,,,,,
17710136,PMC1937023,10.1371/journal.pone.0000736,PMC001xxxxxx/PMC1937023.xml,07-PONE-RA-01184R1,,,,,
17710124,PMC1937024,10.1371/journal.pone.0000661,PMC001xxxxxx/PMC1937024.xml,07-PONE-RA-01306,,,,,
17710139,PMC1937025,10.1371/journal.pone.0000739,PMC001xxxxxx/PMC1937025.xml,07-PONE-RA-01389,,,,,
17710150,PMC1937026,10.1371/journal.pone.0000751,PMC001xxxxxx/PMC1937026.xml,07-PONE-RA-00940R1,,,,,
17710151,PMC1937027,10.1371/journal.pone.0000752,PMC001xxxxxx/PMC1937027.xml,07-PONE-RA-01090,,,,,
17846661,PMC1937028,,PMC001xxxxxx/PMC1937028.xml,2,,,,,
17634138,PMC1939698,10.1186/1752-1505-1-8,PMC001xxxxxx/PMC1939698.xml,1752-1505-1-8,,,,,
17623084,PMC1939699,10.1186/1476-072X-6-29,PMC001xxxxxx/PMC1939699.xml,1476-072X-6-29,,,,,
17612395,PMC1939700,10.1186/1471-2458-7-145,PMC001xxxxxx/PMC1939700.xml,1471-2458-7-145,,,,,
17640383,PMC1939701,10.1186/1471-2148-7-121,PMC001xxxxxx/PMC1939701.xml,1471-2148-7-121,,,,,
17617898,PMC1939702,10.1186/1742-7622-4-14,PMC001xxxxxx/PMC1939702.xml,1742-7622-4-14,,,,,
17626631,PMC1939703,10.1186/1472-6963-7-109,PMC001xxxxxx/PMC1939703.xml,1472-6963-7-109,,,,,
17617895,PMC1939704,10.1186/1742-9994-4-18,PMC001xxxxxx/PMC1939704.xml,1742-9994-4-18,,,,,
17612402,PMC1939705,10.1186/1750-2187-2-5,PMC001xxxxxx/PMC1939705.xml,1750-2187-2-5,,,,,
17629934,PMC1939706,10.1186/1748-717X-2-26,PMC001xxxxxx/PMC1939706.xml,1748-717X-2-26,,,,,
17623095,PMC1939707,10.1186/1477-7800-4-17,PMC001xxxxxx/PMC1939707.xml,1477-7800-4-17,,,,,
17625011,PMC1939708,10.1186/1743-0003-4-26,PMC001xxxxxx/PMC1939708.xml,1743-0003-4-26,,,,,
17650334,PMC1939709,10.1186/1471-2407-7-135,PMC001xxxxxx/PMC1939709.xml,1471-2407-7-135,,,,,
17640340,PMC1939710,10.1186/1741-7015-5-19,PMC001xxxxxx/PMC1939710.xml,1741-7015-5-19,,,,,
17634119,PMC1939711,10.1186/1476-4598-6-49,PMC001xxxxxx/PMC1939711.xml,1476-4598-6-49,,,,,
17598915,PMC1939712,10.1186/1471-2164-8-201,PMC001xxxxxx/PMC1939712.xml,1471-2164-8-201,,,,,
17608951,PMC1939713,10.1186/1471-2164-8-212,PMC001xxxxxx/PMC1939713.xml,1471-2164-8-212,,,,,
17640355,PMC1939714,10.1186/1471-2164-8-241,PMC001xxxxxx/PMC1939714.xml,1471-2164-8-241,,,,,
17640386,PMC1939715,10.1186/1472-6793-7-6,PMC001xxxxxx/PMC1939715.xml,1472-6793-7-6,,,,,
17615067,PMC1939716,10.1186/1471-2105-8-239,PMC001xxxxxx/PMC1939716.xml,1471-2105-8-239,,,,,
17710127,PMC1939728,10.1371/journal.pone.0000727,PMC001xxxxxx/PMC1939728.xml,07-PONE-RA-00545R1,,,,,
17684553,PMC1939729,10.1371/journal.pone.0000706,PMC001xxxxxx/PMC1939729.xml,07-PONE-CT-01582,,,,,
17710129,PMC1939730,10.1371/journal.pone.0000729,PMC001xxxxxx/PMC1939730.xml,07-PONE-RA-00622R2,,,,,
17710131,PMC1939731,10.1371/journal.pone.0000731,PMC001xxxxxx/PMC1939731.xml,07-PONE-RA-00914R1,,,,,
17710144,PMC1939732,10.1371/journal.pone.0000744,PMC001xxxxxx/PMC1939732.xml,07-PONE-RA-01633,,,,,
17710145,PMC1939733,10.1371/journal.pone.0000745,PMC001xxxxxx/PMC1939733.xml,07-PONE-RA-01300R1,,,,,
17710149,PMC1939734,10.1371/journal.pone.0000750,PMC001xxxxxx/PMC1939734.xml,07-PONE-RA-00994R1,,,,,
17710138,PMC1939735,10.1371/journal.pone.0000738,PMC001xxxxxx/PMC1939735.xml,07-PONE-RA-01292R1,,,,,
17710140,PMC1939736,10.1371/journal.pone.0000740,PMC001xxxxxx/PMC1939736.xml,07-PONE-RA-01441R1,,,,,
17710141,PMC1939737,10.1371/journal.pone.0000741,PMC001xxxxxx/PMC1939737.xml,07-PONE-RA-01452,,,,,
17605814,PMC1939830,10.1186/1479-5876-5-32,PMC001xxxxxx/PMC1939830.xml,1479-5876-5-32,,,,,
17625013,PMC1939831,10.1186/1479-5876-5-34,PMC001xxxxxx/PMC1939831.xml,1479-5876-5-34,,,,,
17634126,PMC1939832,10.1186/1478-7547-5-9,PMC001xxxxxx/PMC1939832.xml,1478-7547-5-9,,,,,
17683633,PMC1939833,10.1186/1753-2000-1-4,PMC001xxxxxx/PMC1939833.xml,1753-2000-1-4,,,,,
17683634,PMC1939834,10.1186/1753-2000-1-3,PMC001xxxxxx/PMC1939834.xml,1753-2000-1-3,,,,,
17683635,PMC1939835,10.1186/1753-2000-1-6,PMC001xxxxxx/PMC1939835.xml,1753-2000-1-6,,,,,
17631038,PMC1939836,10.1186/1477-7525-5-40,PMC001xxxxxx/PMC1939836.xml,1477-7525-5-40,,,,,
17634128,PMC1939837,10.1186/1742-4682-4-24,PMC001xxxxxx/PMC1939837.xml,1742-4682-4-24,,,,,
17615077,PMC1939838,10.1186/1476-072X-6-28,PMC001xxxxxx/PMC1939838.xml,1476-072X-6-28,,,,,
17601341,PMC1939839,10.1186/1742-2094-4-16,PMC001xxxxxx/PMC1939839.xml,1742-2094-4-16,,,,,
17617902,PMC1939840,10.1186/1749-8090-2-32,PMC001xxxxxx/PMC1939840.xml,1749-8090-2-32,,,,,
17625015,PMC1939841,10.1186/1749-7221-2-15,PMC001xxxxxx/PMC1939841.xml,1749-7221-2-15,,,,,
17623088,PMC1939842,10.1186/1476-511X-6-17,PMC001xxxxxx/PMC1939842.xml,1476-511X-6-17,,,,,
17605811,PMC1939843,10.1186/1743-422X-4-67,PMC001xxxxxx/PMC1939843.xml,1743-422X-4-67,,,,,
17634131,PMC1939844,10.1186/1743-422X-4-75,PMC001xxxxxx/PMC1939844.xml,1743-422X-4-75,,,,,
17625014,PMC1939845,10.1186/1472-6831-7-9,PMC001xxxxxx/PMC1939845.xml,1472-6831-7-9,,,,,
17617905,PMC1939846,10.1186/1465-9921-8-48,PMC001xxxxxx/PMC1939846.xml,1465-9921-8-48,,,,,
17610738,PMC1939847,10.1186/1465-9921-8-47,PMC001xxxxxx/PMC1939847.xml,1465-9921-8-47,,,,,
17631682,PMC1939848,10.1186/1465-9921-8-53,PMC001xxxxxx/PMC1939848.xml,1465-9921-8-53,,,,,
17634124,PMC1939849,10.1186/1477-7819-5-79,PMC001xxxxxx/PMC1939849.xml,1477-7819-5-79,,,,,
17620134,PMC1939850,10.1186/1750-1326-2-14,PMC001xxxxxx/PMC1939850.xml,1750-1326-2-14,,,,,
17629919,PMC1939851,10.1186/1471-2334-7-76,PMC001xxxxxx/PMC1939851.xml,1471-2334-7-76,,,,,
17620133,PMC1939852,10.1186/1750-4732-1-10,PMC001xxxxxx/PMC1939852.xml,1750-4732-1-10,,,,,
,PMC1939853,10.1186/1475-925X-6-27,PMC001xxxxxx/PMC1939853.xml,1475-925X-6-27,,,,,
17631687,PMC1939854,10.1186/1476-4598-6-48,PMC001xxxxxx/PMC1939854.xml,1476-4598-6-48,,,,,
17631686,PMC1939855,10.1186/1471-2105-8-255,PMC001xxxxxx/PMC1939855.xml,1471-2105-8-255,,,,,
17608956,PMC1939856,10.1186/1471-2105-8-238,PMC001xxxxxx/PMC1939856.xml,1471-2105-8-238,,,,,
17629909,PMC1939857,10.1186/1471-2105-8-252,PMC001xxxxxx/PMC1939857.xml,1471-2105-8-252,,,,,
17683196,PMC1939858,10.1371/journal.pmed.0040247,PMC001xxxxxx/PMC1939858.xml,06-PLME-RA-0340R2,plme-04-08-01,,,,
17683197,PMC1939859,10.1371/journal.pmed.0040250,PMC001xxxxxx/PMC1939859.xml,07-PLME-RA-0128R2,plme-04-08-02,,,,
17683198,PMC1939860,10.1371/journal.pmed.0040252,PMC001xxxxxx/PMC1939860.xml,07-PLME-HIA-0214R2,,,,,
17683195,PMC1939861,10.1371/journal.pmed.0040233,PMC001xxxxxx/PMC1939861.xml,07-PLME-HIA-0087R2,,,,,
17684571,PMC1939865,,PMC001xxxxxx/PMC1939865.xml,ipej070139-00,,,,,
17684572,PMC1939866,,PMC001xxxxxx/PMC1939866.xml,ipej070142-00,,,,,
17684573,PMC1939867,,PMC001xxxxxx/PMC1939867.xml,ipej070148-00,,,,,
17684574,PMC1939868,,PMC001xxxxxx/PMC1939868.xml,ipej070160-00,,,,,
17684575,PMC1939869,,PMC001xxxxxx/PMC1939869.xml,ipej070166-00,,,,,
17684576,PMC1939870,,PMC001xxxxxx/PMC1939870.xml,ipej070176-00,,,,,
17684577,PMC1939871,,PMC001xxxxxx/PMC1939871.xml,ipej070184-00,,,,,
17684578,PMC1939872,,PMC001xxxxxx/PMC1939872.xml,ipej070187-00,,,,,
17710133,PMC1939874,10.1371/journal.pone.0000733,PMC001xxxxxx/PMC1939874.xml,07-PONE-RA-01106R2,,,,,
17710134,PMC1939875,10.1371/journal.pone.0000734,PMC001xxxxxx/PMC1939875.xml,07-PONE-RA-01113R2,,,,,
17710146,PMC1939876,10.1371/journal.pone.0000746,PMC001xxxxxx/PMC1939876.xml,07-PONE-RA-01605R1,,,,,
17710147,PMC1939877,10.1371/journal.pone.0000748,PMC001xxxxxx/PMC1939877.xml,07-PONE-RA-01083R1,,,,,
17710148,PMC1939878,10.1371/journal.pone.0000749,PMC001xxxxxx/PMC1939878.xml,07-PONE-RA-01337R1,,,,,
17710130,PMC1939879,10.1371/journal.pone.0000730,PMC001xxxxxx/PMC1939879.xml,07-PONE-RA-00876R2,,,,,
17683202,PMC1939880,10.1371/journal.pbio.0050222,PMC001xxxxxx/PMC1939880.xml,06-PLBI-RA-0645R2,plbi-05-08-17,,,,
20076684,PMC1939881,10.1371/journal.pbio.0050227,PMC001xxxxxx/PMC1939881.xml,07-PLBI-S-1884,,,,,
17683199,PMC1939882,10.1371/journal.pbio.0050209,PMC001xxxxxx/PMC1939882.xml,06-PLBI-RA-2324R3,plbi-05-08-16,,,,
17683200,PMC1939883,10.1371/journal.pbio.0050210,PMC001xxxxxx/PMC1939883.xml,06-PLBI-RA-1686R3,plbi-05-08-15,,,,
17696644,PMC1939884,10.1371/journal.pbio.0050212,PMC001xxxxxx/PMC1939884.xml,06-PLBI-RA-2421R2,plbi-05-08-19,,,,
17683201,PMC1939885,10.1371/journal.pbio.0050214,PMC001xxxxxx/PMC1939885.xml,07-PLBI-RA-0438R3,plbi-05-08-18,,,,
17710108,PMC1939911,10.1155/2007/23286,PMC001xxxxxx/PMC1939911.xml,,,,,,
18253464,PMC1939912,10.1155/2007/28508,PMC001xxxxxx/PMC1939912.xml,,,,,,
17713592,PMC1939913,10.1155/2007/46393,PMC001xxxxxx/PMC1939913.xml,,,,,,
18253465,PMC1939914,10.1155/2007/61028,PMC001xxxxxx/PMC1939914.xml,,,,,,
17710238,PMC1939915,10.1155/2007/21261,PMC001xxxxxx/PMC1939915.xml,,,,,,
17710239,PMC1939916,10.1155/2007/34763,PMC001xxxxxx/PMC1939916.xml,,,,,,
17710240,PMC1939917,10.1155/2007/46581,PMC001xxxxxx/PMC1939917.xml,,,,,,
17710241,PMC1939918,10.1155/2007/68084,PMC001xxxxxx/PMC1939918.xml,,,,,,
17710109,PMC1939920,10.1155/2007/27683,PMC001xxxxxx/PMC1939920.xml,,,,,,
17710247,PMC1939921,10.1155/2007/53921,PMC001xxxxxx/PMC1939921.xml,,,,,,
17710110,PMC1939922,10.1155/2007/48242,PMC001xxxxxx/PMC1939922.xml,,,,,,
17710234,PMC1939923,10.1155/2007/68202,PMC001xxxxxx/PMC1939923.xml,,,,,,
17640356,PMC1939983,10.1186/1472-6904-7-7,PMC001xxxxxx/PMC1939983.xml,1472-6904-7-7,,,,,
17620115,PMC1939984,10.1186/1471-2253-7-7,PMC001xxxxxx/PMC1939984.xml,1471-2253-7-7,,,,,
17640344,PMC1939985,10.1186/1471-2350-8-45,PMC001xxxxxx/PMC1939985.xml,1471-2350-8-45,,,,,
17623070,PMC1939986,10.1186/1471-2148-7-114,PMC001xxxxxx/PMC1939986.xml,1471-2148-7-114,,,,,
17605781,PMC1939987,10.1186/1471-2148-7-105,PMC001xxxxxx/PMC1939987.xml,1471-2148-7-105,,,,,
17598922,PMC1939988,10.1186/1471-2148-7-100,PMC001xxxxxx/PMC1939988.xml,1471-2148-7-100,,,,,
17617914,PMC1939989,10.1186/1471-2458-7-148,PMC001xxxxxx/PMC1939989.xml,1471-2458-7-148,,,,,
17650342,PMC1939990,10.1186/1471-2458-7-175,PMC001xxxxxx/PMC1939990.xml,1471-2458-7-175,,,,,
17650304,PMC1939991,10.1186/1471-2458-7-172,PMC001xxxxxx/PMC1939991.xml,1471-2458-7-172,,,,,
17608935,PMC1939992,10.1186/1471-2458-7-138,PMC001xxxxxx/PMC1939992.xml,1471-2458-7-138,,,,,
17640334,PMC1939993,10.1186/1471-2458-7-159,PMC001xxxxxx/PMC1939993.xml,1471-2458-7-159,,,,,
17597513,PMC1939994,10.1186/1472-6963-7-95,PMC001xxxxxx/PMC1939994.xml,1472-6963-7-95,,,,,
17610748,PMC1939995,10.1186/1471-2474-8-62,PMC001xxxxxx/PMC1939995.xml,1471-2474-8-62,,,,,
17640345,PMC1939996,10.1186/1472-6955-6-5,PMC001xxxxxx/PMC1939996.xml,1472-6955-6-5,,,,,
17640337,PMC1939997,10.1186/1472-6750-7-42,PMC001xxxxxx/PMC1939997.xml,1472-6750-7-42,,,,,
17640372,PMC1939998,10.1186/1471-2121-8-29,PMC001xxxxxx/PMC1939998.xml,1471-2121-8-29,,,,,
17640370,PMC1939999,10.1186/1471-2121-8-28,PMC001xxxxxx/PMC1939999.xml,1471-2121-8-28,,,,,
17608927,PMC1940000,10.1186/1471-2121-8-27,PMC001xxxxxx/PMC1940000.xml,1471-2121-8-27,,,,,
17645810,PMC1940001,10.1186/1471-2229-7-40,PMC001xxxxxx/PMC1940001.xml,1471-2229-7-40,,,,,
17659091,PMC1940002,10.1186/1471-2091-8-12,PMC001xxxxxx/PMC1940002.xml,1471-2091-8-12,,,,,
17629901,PMC1940003,10.1186/1471-2334-7-75,PMC001xxxxxx/PMC1940003.xml,1471-2334-7-75,,,,,
17650337,PMC1940004,10.1186/1471-2334-7-82,PMC001xxxxxx/PMC1940004.xml,1471-2334-7-82,,,,,
17617922,PMC1940005,10.1186/1472-6807-7-46,PMC001xxxxxx/PMC1940005.xml,1472-6807-7-46,,,,,
17631681,PMC1940006,10.1186/1475-2875-6-92,PMC001xxxxxx/PMC1940006.xml,1475-2875-6-92,,,,,
17645808,PMC1940007,10.1186/1471-2164-8-246,PMC001xxxxxx/PMC1940007.xml,1471-2164-8-246,,,,,
17640343,PMC1940008,10.1186/1471-2164-8-240,PMC001xxxxxx/PMC1940008.xml,1471-2164-8-240,,,,,
17640338,PMC1940009,10.1186/1471-2164-8-239,PMC001xxxxxx/PMC1940009.xml,1471-2164-8-239,,,,,
17650345,PMC1940010,10.1186/1471-2164-8-250,PMC001xxxxxx/PMC1940010.xml,1471-2164-8-250,,,,,
17573970,PMC1940011,10.1186/1471-2164-8-173,PMC001xxxxxx/PMC1940011.xml,1471-2164-8-173,,,,,
17612405,PMC1940012,10.1186/1471-2164-8-216,PMC001xxxxxx/PMC1940012.xml,1471-2164-8-216,,,,,
17617907,PMC1940013,10.1186/1471-2164-8-218,PMC001xxxxxx/PMC1940013.xml,1471-2164-8-218,,,,,
17623083,PMC1940014,10.1186/1471-2164-8-228,PMC001xxxxxx/PMC1940014.xml,1471-2164-8-228,,,,,
17603879,PMC1940015,10.1186/1471-2202-8-44,PMC001xxxxxx/PMC1940015.xml,1471-2202-8-44,,,,,
17640373,PMC1940016,10.1186/1471-230X-7-29,PMC001xxxxxx/PMC1940016.xml,1471-230X-7-29,,,,,
17645803,PMC1940017,10.1186/1471-2407-7-133,PMC001xxxxxx/PMC1940017.xml,1471-2407-7-133,,,,,
17626620,PMC1940018,10.1186/1471-2407-7-126,PMC001xxxxxx/PMC1940018.xml,1471-2407-7-126,,,,,
17640352,PMC1940019,10.1186/1471-2156-8-49,PMC001xxxxxx/PMC1940019.xml,1471-2156-8-49,,,,,
17605797,PMC1940020,10.1186/1471-2156-8-44,PMC001xxxxxx/PMC1940020.xml,1471-2156-8-44,,,,,
17623087,PMC1940021,10.1186/1472-6882-7-24,PMC001xxxxxx/PMC1940021.xml,1472-6882-7-24,,,,,
17617916,PMC1940022,10.1186/1472-6882-7-23,PMC001xxxxxx/PMC1940022.xml,1472-6882-7-23,,,,,
17640363,PMC1940023,10.1186/1471-2105-8-259,PMC001xxxxxx/PMC1940023.xml,1471-2105-8-259,,,,,
17605807,PMC1940024,10.1186/1471-2105-8-235,PMC001xxxxxx/PMC1940024.xml,1471-2105-8-235,,,,,
17605818,PMC1940025,10.1186/1471-2105-8-236,PMC001xxxxxx/PMC1940025.xml,1471-2105-8-236,,,,,
17620146,PMC1940026,10.1186/1471-2105-8-243,PMC001xxxxxx/PMC1940026.xml,1471-2105-8-243,,,,,
17603872,PMC1940027,10.1186/1471-2105-8-228,PMC001xxxxxx/PMC1940027.xml,1471-2105-8-228,,,,,
17650344,PMC1940028,10.1186/1471-2105-8-266,PMC001xxxxxx/PMC1940028.xml,1471-2105-8-266,,,,,
17640336,PMC1940029,10.1186/1471-2105-8-257,PMC001xxxxxx/PMC1940029.xml,1471-2105-8-257,,,,,
17640351,PMC1940030,10.1186/1471-2105-8-258,PMC001xxxxxx/PMC1940030.xml,1471-2105-8-258,,,,,
17584939,PMC1940031,10.1186/1471-2105-8-214,PMC001xxxxxx/PMC1940031.xml,1471-2105-8-214,,,,,
17659089,PMC1940032,10.1186/1471-2105-8-261,PMC001xxxxxx/PMC1940032.xml,1471-2105-8-261,,,,,
17678853,PMC1940036,10.1016/j.neuron.2007.07.007,PMC001xxxxxx/PMC1940036.xml,S0896-6273(07)00526-0,,,,,
17679092,PMC1940037,10.1016/j.molcel.2007.06.016,PMC001xxxxxx/PMC1940037.xml,S1097-2765(07)00406-6,,,,,
17710111,PMC1940049,10.1155/2007/18797,PMC001xxxxxx/PMC1940049.xml,,,,,,
17710233,PMC1940050,10.1155/2007/63745,PMC001xxxxxx/PMC1940050.xml,,,,,,
17710235,PMC1940051,10.1155/2007/71323,PMC001xxxxxx/PMC1940051.xml,,,,,,
17710236,PMC1940052,10.1155/2007/91240,PMC001xxxxxx/PMC1940052.xml,,,,,,
17710246,PMC1940053,10.1155/2007/35782,PMC001xxxxxx/PMC1940053.xml,,,,,,
18253466,PMC1940054,10.1155/2007/36204,PMC001xxxxxx/PMC1940054.xml,,,,,,
17713594,PMC1940058,10.1155/2007/36150,PMC001xxxxxx/PMC1940058.xml,,,,,,
17713595,PMC1940059,10.1155/2007/10241,PMC001xxxxxx/PMC1940059.xml,,,,,,
17710248,PMC1940060,10.1155/2007/13427,PMC001xxxxxx/PMC1940060.xml,,,,,,
17710250,PMC1940061,10.1155/2007/91236,PMC001xxxxxx/PMC1940061.xml,,,,,,
17687444,PMC1940068,10.1289/ehp.9984,PMC001xxxxxx/PMC1940068.xml,ehp0115-001177,,,,,
17687425,PMC1940069,,PMC001xxxxxx/PMC1940069.xml,ehp0115-a00400,,,,,
17687456,PMC1940070,10.1289/ehp.9975,PMC001xxxxxx/PMC1940070.xml,ehp0115-001254,,,,,
17687447,PMC1940071,10.1289/ehp.10179,PMC001xxxxxx/PMC1940071.xml,ehp0115-001197,,,,,
17687423,PMC1940072,10.1289/ehp.10274,PMC001xxxxxx/PMC1940072.xml,ehp0115-a0398a,,,,,
17687448,PMC1940073,10.1289/ehp.10184,PMC001xxxxxx/PMC1940073.xml,ehp0115-001204,,,,,
17687440,PMC1940074,10.1289/ehp.9849,PMC001xxxxxx/PMC1940074.xml,ehp0115-001147,,,,,
17687453,PMC1940075,10.1289/ehp.9707,PMC001xxxxxx/PMC1940075.xml,ehp0115-001237,,,,,
17687438,PMC1940076,10.1289/ehp.9937,PMC001xxxxxx/PMC1940076.xml,ehp0115-001132,,,,,
17687433,PMC1940077,,PMC001xxxxxx/PMC1940077.xml,ehp0115-a0416a,,,,,
17687429,PMC1940078,,PMC001xxxxxx/PMC1940078.xml,ehp0115-a0402a,,,,,
17687445,PMC1940079,10.1289/ehp.9435,PMC001xxxxxx/PMC1940079.xml,ehp0115-001183,,,,,
17687422,PMC1940080,10.1289/ehp.10304,PMC001xxxxxx/PMC1940080.xml,ehp0115-a0398b,,,,,
17687434,PMC1940081,,PMC001xxxxxx/PMC1940081.xml,ehp0115-a0416b,,,,,
17687428,PMC1940082,,PMC001xxxxxx/PMC1940082.xml,ehp0115-a0402b,,,,,
17687420,PMC1940083,10.1289/ehp.10302,PMC001xxxxxx/PMC1940083.xml,ehp0115-a00396,,,,,
17687451,PMC1940084,10.1289/ehp.8847,PMC001xxxxxx/PMC1940084.xml,ehp0115-001224,,,,,
,PMC1940085,,PMC001xxxxxx/PMC1940085.xml,ehp0115-a00403,,,,,
17687419,PMC1940086,10.1289/ehp.10217,PMC001xxxxxx/PMC1940086.xml,ehp0115-a0395a,,,,,
17687454,PMC1940087,10.1289/ehp.9994,PMC001xxxxxx/PMC1940087.xml,ehp0115-001242,,,,,
,PMC1940088,10.1289/ehp.10302R,PMC001xxxxxx/PMC1940088.xml,ehp0115-a00397,,,,,
,PMC1940089,,PMC001xxxxxx/PMC1940089.xml,ehp0115-a00419,,,,,
17687449,PMC1940090,10.1289/ehp.9855,PMC001xxxxxx/PMC1940090.xml,ehp0115-001210,,,,,
17687431,PMC1940091,,PMC001xxxxxx/PMC1940091.xml,ehp0115-a00404,,,,,
17687418,PMC1940092,10.1289/ehp.10080,PMC001xxxxxx/PMC1940092.xml,ehp0115-a0395b,,,,,
17687441,PMC1940093,10.1289/ehp.10002,PMC001xxxxxx/PMC1940093.xml,ehp0115-001154,,,,,
17687443,PMC1940094,10.1289/ehp.10120,PMC001xxxxxx/PMC1940094.xml,ehp0115-001169,,,,,
17687439,PMC1940095,10.1289/ehp.9863,PMC001xxxxxx/PMC1940095.xml,ehp0115-001140,,,,,
17687426,PMC1940096,,PMC001xxxxxx/PMC1940096.xml,ehp0115-a0401a,,,,,
,PMC1940097,,PMC001xxxxxx/PMC1940097.xml,ehp0115-a0401b,,,,,
17687452,PMC1940098,10.1289/ehp.10096,PMC001xxxxxx/PMC1940098.xml,ehp0115-001231,,,,,
17687446,PMC1940099,10.1289/ehp.10027,PMC001xxxxxx/PMC1940099.xml,ehp0115-001192,,,,,
,PMC1940100,10.1289/ehp.10274R,PMC001xxxxxx/PMC1940100.xml,ehp0115-a0399a,,,,,
17687435,PMC1940101,,PMC001xxxxxx/PMC1940101.xml,ehp0115-a0417a,,,,,
17687442,PMC1940102,10.1289/ehp.9884,PMC001xxxxxx/PMC1940102.xml,ehp0115-001160,,,,,
,PMC1940103,,PMC001xxxxxx/PMC1940103.xml,ehp0115-a0426a,,,,,
17687437,PMC1940104,10.1289/ehp.9652,PMC001xxxxxx/PMC1940104.xml,ehp0115-001125,,,,,
,PMC1940105,,PMC001xxxxxx/PMC1940105.xml,ehp0115-a0399b,,,,,
17687455,PMC1940106,10.1289/ehp.9641,PMC001xxxxxx/PMC1940106.xml,ehp0115-001248,,,,,
17687436,PMC1940107,,PMC001xxxxxx/PMC1940107.xml,ehp0115-a0417b,,,,,
17687432,PMC1940108,,PMC001xxxxxx/PMC1940108.xml,ehp0115-a00412,,,,,
,PMC1940109,,PMC001xxxxxx/PMC1940109.xml,ehp0115-a0426b,,,,,
17687450,PMC1940110,10.1289/ehp.9806,PMC001xxxxxx/PMC1940110.xml,ehp0115-001216,,,,,
17678524,PMC1940244,10.1186/1753-2000-1-5,PMC001xxxxxx/PMC1940244.xml,1753-2000-1-5,,,,,
17612411,PMC1940245,10.1186/1471-2148-7-109,PMC001xxxxxx/PMC1940245.xml,1471-2148-7-109,,,,,
17650297,PMC1940246,10.1186/1471-2458-7-168,PMC001xxxxxx/PMC1940246.xml,1471-2458-7-168,,,,,
17651482,PMC1940247,10.1186/1471-2458-7-176,PMC001xxxxxx/PMC1940247.xml,1471-2458-7-176,,,,,
17659071,PMC1940248,10.1186/1472-6750-7-43,PMC001xxxxxx/PMC1940248.xml,1472-6750-7-43,,,,,
17662126,PMC1940249,10.1186/1471-2431-7-28,PMC001xxxxxx/PMC1940249.xml,1471-2431-7-28,,,,,
17620138,PMC1940250,10.1186/1472-6963-7-105,PMC001xxxxxx/PMC1940250.xml,1472-6963-7-105,,,,,
